,date,N_likes,N_reposts,Хэштег
2981,2018-08-03 15:30:03,67,6,['#friday_typeface']
2982,2018-08-03 10:30:03,52,8,['#design']
2983,2018-08-02 17:30:01,49,5,['#marketing']
2984,2018-08-02 15:30:02,72,10,['#read']
2985,2018-08-02 13:00:09,52,8,['#read']
2986,2018-08-02 10:30:03,37,8,[]
2987,2018-08-01 19:30:02,40,0,[]
2988,2018-08-01 15:30:01,41,3,['#design']
2989,2018-07-31 19:30:01,15,1,['#reviews']
2990,2018-07-31 17:30:01,67,17,['#Ikbw8k']
2991,2018-07-31 15:30:01,91,11,"['#read', '#marketing']"
2992,2018-07-31 10:30:03,50,7,['#weekbook']
2993,2018-07-30 21:30:01,31,4,"['#history', '#design']"
2994,2018-07-30 19:30:01,15,0,['#team']
2995,2018-07-30 17:30:01,172,36,"['#read', '#design']"
2996,2018-07-30 15:30:02,133,39,['#6hfP5N']
2997,2018-07-30 10:30:03,45,2,['#calendar']
2998,2018-07-29 17:30:00,109,27,['#collections']
2999,2018-07-29 15:30:00,42,0,['#team']
3000,2018-07-28 15:30:01,81,16,"['#6hfP5N', '#code']"
3001,2018-07-28 12:30:02,55,10,['#skillbox_education']
3002,2018-07-27 21:30:02,34,6,['#read']
3003,2018-07-27 19:30:01,25,4,['#team']
3004,2018-07-27 17:30:02,70,15,"['#s2JsJK', '#collections', '#marketing']"
3005,2018-07-27 15:30:01,34,9,"['#read', '#marketing']"
3006,2018-07-27 10:30:04,43,10,"['#YyeLWu', '#design']"
3007,2018-07-26 21:30:02,58,7,"['#design', '#history']"
3008,2018-07-26 19:30:03,30,3,"['#read', '#code']"
3009,2018-07-26 17:30:01,106,37,"['#Ikbw8k', '#marketing']"
3010,2018-07-26 15:30:03,22,4,"['#read', '#marketing']"
3011,2018-07-26 10:30:04,15,2,['#read']
3012,2018-07-25 21:30:00,9,0,"['#LabWonderfull', '#dtcamp2018', '#ДизайнМышление']"
3013,2018-07-25 19:30:01,93,2,[]
3014,2018-07-25 17:30:01,25,5,"['#read', '#marketing']"
3015,2018-07-25 15:30:01,120,14,"['#YyeLWu', '#desing']"
3016,2018-07-25 10:30:03,38,6,['#read']
3017,2018-07-24 21:30:01,25,3,['#read']
3018,2018-07-24 19:30:00,17,0,['#reviews']
3019,2018-07-24 17:30:01,60,18,"['#Ikbw8k', '#marketing']"
3020,2018-07-24 15:30:02,36,7,['#read']
3021,2018-07-24 10:30:03,61,10,['#weekbook']
3022,2018-07-23 21:30:02,27,5,['#read']
3023,2018-07-23 19:30:00,33,0,['#team']
3024,2018-07-23 17:30:02,51,15,"['#read', '#design']"
3025,2018-07-23 15:30:01,56,10,['#6hfP5N']
3026,2018-07-23 10:42:33,25,0,['#calendar']
3027,2018-07-22 17:30:00,27,1,['#collections']
3028,2018-07-22 15:30:00,38,0,['#team']
3029,2018-07-21 17:30:00,47,8,"['#read', '#code']"
3030,2018-07-21 15:30:00,28,1,"['#6hfP5N', '#code']"
3031,2018-07-20 21:30:01,20,0,[]
3032,2018-07-20 19:30:01,24,0,[]
3033,2018-07-20 17:30:02,57,16,"['#s2JsJK', '#collections', '#marketing']"
3034,2018-07-20 15:30:02,43,7,['#friday_typeface']
3035,2018-07-20 10:30:00,52,9,"['#YyeLWu', '#desing']"
3036,2018-07-19 21:30:01,9,0,[]
3037,2018-07-19 17:30:00,29,6,"['#Ikbw8k', '#marketing']"
3038,2018-07-19 15:30:01,27,3,['#read']
3039,2018-07-19 14:00:11,29,4,['#read']
3040,2018-07-19 10:30:00,9,0,['#answer']
3041,2018-07-18 19:30:00,57,0,[]
3042,2018-07-18 17:30:02,36,8,"['#read', '#code']"
3043,2018-07-18 15:30:00,51,8,"['#YyeLWu', '#design']"
3044,2018-07-18 10:30:02,52,9,"['#read', '#design']"
3045,2018-07-17 21:30:01,7,0,[]
3046,2018-07-17 19:30:00,11,0,['#reviews']
3047,2018-07-17 17:30:00,39,10,"['#Ikbw8k', '#marketing']"
3048,2018-07-17 15:30:01,27,4,"['#read', '#marketing']"
3049,2018-07-17 12:00:17,36,2,"['#read', '#code']"
3050,2018-07-17 10:30:00,17,2,['#weekbook']
3051,2018-07-16 17:30:02,62,6,['#read']
3052,2018-07-16 15:30:01,29,8,"['#6hfP5N', '#marketing']"
3053,2018-07-16 10:30:00,27,3,[]
3054,2018-07-15 17:30:00,34,3,['#collections']
3055,2018-07-15 15:30:00,19,1,['#team']
3056,2018-07-14 15:30:00,53,7,"['#6hfP5N', '#code']"
3057,2018-07-14 10:30:00,20,3,['#read']
3058,2018-07-13 19:30:00,25,0,['#team']
3059,2018-07-13 17:30:03,430,118,"['#YyeLWu', '#collections', '#design']"
3060,2018-07-13 15:30:02,30,6,['#read']
3061,2018-07-13 10:30:02,71,16,"['#YyeLWu', '#design']"
3062,2018-07-12 21:30:01,21,1,[]
3063,2018-07-12 17:30:01,51,13,"['#Ikbw8k', '#marketing']"
3064,2018-07-12 15:30:02,73,6,"['#read', '#code']"
3065,2018-07-12 12:12:28,41,4,[]
3066,2018-07-11 19:30:01,147,0,['#team']
3067,2018-07-11 15:30:01,211,38,"['#YyeLWu', '#design']"
3068,2018-07-11 10:30:02,89,33,"['#read', '#marketing']"
3069,2018-07-10 19:30:01,22,0,['#reviews']
3070,2018-07-10 17:30:01,86,22,"['#Ikbw8k', '#marketing']"
3071,2018-07-10 10:30:02,27,2,['#weekbook']
3072,2018-07-09 19:30:01,23,0,['#team']
3073,2018-07-09 17:30:01,50,4,[]
3074,2018-07-09 15:30:00,24,9,"['#6hfP5N', '#marketing']"
3075,2018-07-09 10:30:01,19,2,[]
3076,2018-07-08 17:30:01,53,11,['#collections']
3077,2018-07-08 15:30:02,74,0,['#team']
3078,2018-07-07 19:30:02,30,0,[]
3079,2018-07-07 15:30:02,52,7,"['#6hfP5N', '#code']"
3080,2018-07-06 19:30:01,17,0,[]
3081,2018-07-06 17:30:02,157,30,"['#6hfP5N', '#code', '#collections']"
3082,2018-07-06 15:30:03,85,12,['#friday_typeface']
3083,2018-07-06 10:30:03,45,10,"['#YyeLWu', '#design']"
3084,2018-07-05 18:00:07,61,17,['#read']
3085,2018-07-05 17:30:01,84,26,"['#Ikbw8k', '#marketing']"
3086,2018-07-05 11:18:55,8,0,['#answer']
3087,2018-07-04 22:46:22,60,0,['#team']
3088,2018-07-04 18:00:13,50,3,['#read']
3089,2018-07-04 15:30:01,24,3,"['#YyeLWu', '#design']"
3090,2018-07-04 13:30:03,28,6,['#read']
3091,2018-07-03 19:30:03,32,1,[]
3092,2018-07-03 17:30:00,50,11,"['#Ikbw8k', '#marketing']"
3093,2018-07-03 10:30:00,26,2,['#weekbook']
3094,2018-07-02 19:30:00,52,0,['#team']
3095,2018-07-02 15:30:00,93,27,"['#6hfP5N', '#marketing']"
3096,2018-07-02 10:30:00,33,1,['#calendar']
3097,2018-07-01 19:30:01,32,5,['#collections']
3098,2018-07-01 15:30:00,42,0,['#team']
3099,2018-06-30 19:30:00,53,0,[]
3100,2018-06-30 15:30:00,41,5,"['#6hfP5N', '#code']"
3101,2018-06-29 21:30:01,52,9,['#english']
3102,2018-06-29 19:30:01,34,1,[]
3103,2018-06-29 17:30:02,268,74,"['#6hfP5N', '#management', '#collection']"
3104,2018-06-29 10:29:53,38,10,"['#Ikbw8k', '#marketing']"
3105,2018-06-28 19:30:01,37,1,['#team']
3106,2018-06-28 15:30:02,67,12,"['#YyeLWu', '#design']"
3107,2018-06-28 11:30:03,52,3,['#game']
3108,2018-06-27 15:30:01,74,10,"['#YyeLWu', '#design']"
3109,2018-06-27 10:30:03,22,3,['#read']
3110,2018-06-26 17:29:00,129,30,"['#Ikbw8k', '#marketing']"
3111,2018-06-26 12:29:00,5,0,[]
3112,2018-06-26 10:30:04,36,3,['#weekbook']
3113,2018-06-25 17:30:00,25,0,['#reviews']
3114,2018-06-25 10:30:00,26,2,['#calendar']
3115,2018-06-24 17:30:00,63,7,"['#collections', '#code']"
3116,2018-06-24 15:30:00,39,0,[]
3117,2018-06-23 19:30:00,65,11,['#game']
3118,2018-06-23 15:30:00,66,9,"['#6hfP5N', '#code']"
3119,2018-06-23 13:30:02,14,1,[]
3120,2018-06-22 19:30:01,72,0,['#team']
3121,2018-06-22 17:30:02,681,199,"['#Ikbw8k', '#marketing', '#collections']"
3122,2018-06-22 15:30:02,55,9,['#friday_typeface']
3123,2018-06-22 10:30:03,69,13,"['#Ikbw8k', '#marketing']"
3124,2018-06-21 19:30:01,57,0,[]
3125,2018-06-21 15:30:01,63,8,"['#YyeLWu', '#design']"
3126,2018-06-21 10:30:03,5,0,['#answer']
3127,2018-06-20 15:30:01,26,2,"['#YyeLWu', '#design']"
3128,2018-06-20 10:30:02,19,2,['#read']
3129,2018-06-19 17:30:01,24,5,"['#Ikbw8k', '#marketing']"
3130,2018-06-19 10:30:01,35,3,['#weekbook']
3131,2018-06-18 21:30:00,22,4,['#read']
3132,2018-06-18 17:30:00,20,1,['#reviews']
3133,2018-06-18 15:30:00,42,3,['#6hfP5N']
3134,2018-06-18 10:30:00,21,1,['#calendar']
3135,2018-06-17 17:30:00,85,9,['#s2JsJK']
3136,2018-06-17 15:30:00,30,0,['#team']
3137,2018-06-16 21:12:33,110,16,"['#6hfP5N', '#code']"
3138,2018-06-15 19:30:01,35,0,['#team']
3139,2018-06-15 17:30:02,463,103,"['#YyeLWu', '#desing', '#collections']"
3140,2018-06-15 15:30:02,53,3,['#friday_typeface']
3141,2018-06-15 10:30:03,113,22,"['#Ikbw8k', '#marketing']"
3142,2018-06-14 21:30:01,5,0,[]
3143,2018-06-14 15:30:01,38,7,"['#YyeLWu', '#desing']"
3144,2018-06-14 14:00:12,194,18,['#read']
3145,2018-06-13 15:30:00,47,7,"['#YyeLWu', '#desing']"
3146,2018-06-13 13:38:58,22,1,[]
3147,2018-06-12 19:30:00,24,0,[]
3148,2018-06-12 17:30:00,55,9,"['#Ikbw8k', '#marketing']"
3149,2018-06-12 10:30:00,43,6,['#weekbook']
3150,2018-06-11 19:30:01,33,0,[]
3151,2018-06-11 17:30:01,14,1,['#reviews']
3152,2018-06-11 12:04:31,24,3,['#calendar']
3153,2018-06-10 17:30:02,90,20,"['#marketing', '#collections']"
3154,2018-06-10 16:04:47,66,0,[]
3155,2018-06-09 21:30:00,19,1,['#SkillboxМатрешкаДизайн']
3156,2018-06-09 19:30:00,45,0,[]
3157,2018-06-09 15:30:03,23,6,"['#6hfP5N', '#code']"
3158,2018-06-08 19:30:02,42,0,['#team']
3159,2018-06-08 17:30:03,168,26,"['#collections', '#code']"
3160,2018-06-08 15:30:03,72,8,['#friday_typeface']
3161,2018-06-08 10:53:52,89,18,['#marketing']
3162,2018-06-07 19:30:02,36,0,['#team']
3163,2018-06-07 15:30:00,46,8,"['#YyeLWu', '#desing']"
3164,2018-06-07 14:30:04,83,16,['#read']
3165,2018-06-07 10:41:35,17,0,['#answer']
3166,2018-06-06 19:30:01,42,1,[]
3167,2018-06-06 15:30:00,128,29,"['#YyeLWu', '#desing']"
3168,2018-06-06 13:30:02,13,0,[]
3169,2018-06-06 10:30:04,13,3,['#read']
3170,2018-06-05 19:30:00,15,0,[]
3171,2018-06-05 17:30:01,58,12,"['#Ikbw8k', '#marketing']"
3172,2018-06-05 10:43:48,58,11,['#weekbook']
3173,2018-06-04 19:30:01,42,0,[]
3174,2018-06-04 17:30:02,8,1,['#reviews']
3175,2018-06-04 15:30:00,116,22,"['#6hfP5N', '#marketing']"
3176,2018-06-04 10:30:00,27,2,['#calendar']
3177,2018-06-03 17:30:00,143,35,['#collections']
3178,2018-06-03 15:30:00,37,0,['#team']
3179,2018-06-02 19:30:00,28,0,['#reviews']
3180,2018-06-02 15:30:02,186,21,"['#6hfP5N', '#code']"
3181,2018-06-01 22:00:07,20,0,[]
3182,2018-06-01 21:30:02,13,0,[]
3183,2018-06-01 19:30:00,69,2,[]
3184,2018-06-01 17:30:00,174,39,"['#collections', '#marketing']"
3185,2018-06-01 15:30:03,70,5,['#friday_typeface']
3186,2018-06-01 10:52:35,30,5,"['#Ikbw8k', '#marketing']"
3187,2018-05-31 19:30:00,49,0,[]
3188,2018-05-31 15:30:00,147,25,"['#qkVRMX', '#design']"
3189,2018-05-31 14:22:22,17,1,['#read']
3190,2018-05-30 21:30:01,33,4,['#design']
3191,2018-05-30 19:30:00,9,1,['#team']
3192,2018-05-30 15:30:00,41,3,"['#qkVRMX', '#design']"
3193,2018-05-30 10:30:00,21,3,['#read']
3194,2018-05-29 21:30:00,43,9,[]
3195,2018-05-29 19:30:00,71,0,[]
3196,2018-05-29 17:30:01,17,3,"['#Ikbw8k', '#marketing']"
3197,2018-05-29 15:30:02,42,3,[]
3198,2018-05-29 10:30:03,40,2,['#weekbook']
3199,2018-05-28 19:30:02,57,0,[]
3200,2018-05-28 17:30:02,14,0,['#reviews']
3201,2018-05-28 15:30:00,60,12,['#Zpb2qb']
3202,2018-05-28 10:30:03,28,4,['#calendar']
3203,2018-05-27 17:30:00,46,5,"['#code', '#collections']"
3204,2018-05-27 15:30:00,19,0,[]
3205,2018-05-26 19:30:00,77,0,[]
3206,2018-05-26 15:30:00,26,4,"['#6hfP5N', '#code']"
3207,2018-05-25 19:30:00,13,0,[]
3208,2018-05-25 17:30:00,137,29,"['#collections', '#marketing']"
3209,2018-05-25 15:30:04,59,2,['#friday_typeface']
3210,2018-05-25 10:30:00,25,4,['#6hfP5N']
3211,2018-05-24 19:30:04,58,2,[]
3212,2018-05-24 15:30:00,230,30,['#SkillboxМатрешкаДизайн']
3213,2018-05-24 10:47:12,3,0,['#answer']
3214,2018-05-23 21:30:00,25,3,[]
3215,2018-05-23 20:00:06,5,0,['#6666981124311']
3216,2018-05-23 17:30:01,61,9,['#read']
3217,2018-05-23 16:00:11,919,18,['#test']
3218,2018-05-23 15:30:00,14,3,"['#qkVRMX', '#design']"
3219,2018-05-23 10:30:02,53,5,['#read']
3220,2018-05-22 21:30:01,32,5,[]
3221,2018-05-22 19:30:29,75,0,[]
3222,2018-05-22 17:30:01,87,13,"['#G5vxSB', '#marketing']"
3223,2018-05-22 15:30:02,24,2,['#weekbook']
3224,2018-05-22 10:30:02,12,2,['#music']
3225,2018-05-21 19:30:29,29,0,[]
3226,2018-05-21 17:30:02,20,0,[]
3227,2018-05-21 15:30:02,100,10,"['#mvseFb', '#marketing']"
3228,2018-05-21 15:03:59,26,3,['#read']
3229,2018-05-21 10:30:02,14,0,['#calendar']
3230,2018-05-20 15:30:02,32,0,[]
3231,2018-05-19 15:30:02,78,14,"['#bFaf5u', '#code']"
3232,2018-05-18 19:30:02,78,0,[]
3233,2018-05-18 17:30:00,521,101,['#design']
3234,2018-05-18 15:30:03,62,6,['#friday_typeface']
3235,2018-05-18 10:30:03,26,5,"['#3RDJou', '#marketing']"
3236,2018-05-17 19:30:00,31,0,[]
3237,2018-05-17 15:30:02,69,12,"['#d0P79R', '#design']"
3238,2018-05-16 21:30:01,11,1,"['#SkillboxМатрешкаМаркетинг', '#SkillboxМатрешкаМаркетинг']"
3239,2018-05-16 19:30:01,5,0,['#team']
3240,2018-05-16 15:30:00,11,0,"['#Q0S623', '#design']"
3241,2018-05-16 10:30:02,25,1,['#special']
3242,2018-05-15 19:30:02,17,1,[]
3243,2018-05-15 17:30:00,88,16,"['#3RDJou', '#marketing']"
3244,2018-05-15 15:30:00,37,3,['#weekbook']
3245,2018-05-15 10:30:00,11,1,['#music']
3246,2018-05-14 19:30:20,51,0,[]
3247,2018-05-14 17:30:01,21,0,[]
3248,2018-05-14 15:30:00,23,5,['#J250HQ']
3249,2018-05-14 10:30:37,18,0,['#calendar']
3250,2018-05-13 17:30:00,63,15,"['#marketing', '#read']"
3251,2018-05-13 15:30:02,35,1,[]
3252,2018-05-12 19:30:10,10,0,[]
3253,2018-05-12 15:30:00,117,21,"['#0oj0Vs', '#code']"
3254,2018-05-11 19:30:00,12,1,[]
3255,2018-05-11 17:30:00,30,6,"['#TDA5Mh', '#code', '#collections']"
3256,2018-05-11 15:30:02,72,11,['#friday_typeface']
3257,2018-05-11 10:45:01,58,4,"['#qlpC25', '#marketing']"
3258,2018-05-10 19:30:00,38,0,[]
3259,2018-05-10 15:30:04,95,13,"['#uNaeiM', '#design']"
3260,2018-05-10 10:30:03,7,0,['#answer']
3261,2018-05-09 15:30:02,31,7,"['#p5kz8R', '#design']"
3262,2018-05-08 20:30:33,36,0,[]
3263,2018-05-08 19:30:03,13,1,[]
3264,2018-05-08 17:30:00,104,56,"['#cxpGEw', '#marketing']"
3265,2018-05-08 15:30:02,25,0,['#team']
3266,2018-05-08 10:30:02,8,0,['#music']
3267,2018-05-07 21:30:00,2,0,[]
3268,2018-05-07 19:30:01,17,0,[]
3269,2018-05-07 17:30:00,14,0,[]
3270,2018-05-07 11:00:11,11,0,"['#designreview', '#design']"
3271,2018-05-07 10:30:00,5,0,['#calendar']
3272,2018-05-06 17:30:00,107,27,"['#design', '#collections']"
3273,2018-05-06 15:30:17,19,0,[]
3274,2018-05-05 20:00:00,35,0,[]
3275,2018-05-05 15:30:00,90,20,"['#5yYXvP', '#code']"
3276,2018-05-04 19:30:03,21,0,[]
3277,2018-05-04 17:30:01,30,5,"['#scrum', '#collections']"
3278,2018-05-04 15:30:02,77,8,['#friday_typeface']
3279,2018-05-04 13:57:07,81,14,['#SkillboxМатрешкаМаркетинг']
3280,2018-05-04 11:00:10,28,7,"['#rlx8uj', '#marketing']"
3281,2018-05-03 19:30:02,47,1,[]
3282,2018-05-03 15:30:00,42,6,"['#uCQXtY', '#desing']"
3283,2018-05-02 19:30:01,35,0,[]
3284,2018-05-02 15:30:00,210,34,"['#YyeLWu', '#design']"
3285,2018-05-02 11:01:21,31,9,['#read']
3286,2018-05-01 19:30:01,25,1,[]
3287,2018-05-01 15:30:02,80,13,"['#Ikbw8k', '#marketing']"
3288,2018-05-01 11:11:45,31,1,[]
3289,2018-04-30 21:30:02,11,0,[]
3290,2018-04-30 19:30:00,46,0,[]
3291,2018-04-30 17:30:02,29,0,[]
3292,2018-04-30 11:43:24,14,0,['#calendar']
3293,2018-04-29 17:30:00,36,7,"['#code', '#collections']"
3294,2018-04-29 15:30:00,14,0,[]
3295,2018-04-28 19:30:00,50,0,[]
3296,2018-04-28 15:30:00,13,0,"['#DjW2MF', '#code']"
3297,2018-04-27 21:30:00,43,8,['#revolution']
3298,2018-04-27 19:30:00,48,0,[]
3299,2018-04-27 17:30:02,27,7,"['#marketing', '#collections']"
3300,2018-04-27 15:30:01,199,25,['#friday_typeface']
3301,2018-04-27 10:30:03,28,3,"['#h9Dtpr', '#marketing']"
3302,2018-04-26 19:30:01,24,1,['#skillboxFM']
3303,2018-04-26 15:30:02,31,5,"['#desingreview', '#GqI5Cc']"
3304,2018-04-26 10:21:55,9,1,[]
3305,2018-04-25 19:30:01,24,0,['#team']
3306,2018-04-25 10:30:02,16,2,['#read']
3307,2018-04-24 21:30:02,15,0,['#design']
3308,2018-04-24 19:30:03,9,0,[]
3309,2018-04-24 17:30:01,132,34,"['#u84SUJ', '#marketing']"
3310,2018-04-24 10:30:02,12,0,['#music']
3311,2018-04-23 19:30:01,55,0,[]
3312,2018-04-23 17:30:02,11,0,['#reviews']
3313,2018-04-23 10:30:03,3,0,['#calendar']
3314,2018-04-22 17:30:00,57,14,"['#marketing', '#collections']"
3315,2018-04-22 15:30:02,17,0,[]
3316,2018-04-21 19:40:59,33,0,[]
3317,2018-04-21 15:30:00,16,4,"['#JxRo96', '#code']"
3318,2018-04-20 21:30:00,34,1,['#design']
3319,2018-04-20 19:30:02,41,1,[]
3320,2018-04-20 17:30:03,189,24,"['#cLxRDM', '#design', '#collections']"
3321,2018-04-20 15:30:02,80,11,['#friday_typeface']
3322,2018-04-20 10:30:02,27,4,"['#cLxRDM', '#marketing']"
3323,2018-04-19 15:29:18,14,1,"['#aJFZHh', '#design']"
3324,2018-04-18 19:32:28,30,0,['#team']
3325,2018-04-18 15:30:02,35,3,"['#aJFZHh', '#design']"
3326,2018-04-18 10:31:33,58,8,['#read']
3327,2018-04-17 19:30:02,8,2,[]
3328,2018-04-17 17:30:02,32,2,"['#s2JsJK', '#marketing']"
3329,2018-04-17 15:30:00,112,17,"['#design', '#collections']"
3330,2018-04-17 10:30:02,10,0,['#music']
3331,2018-04-16 19:30:00,17,0,[]
3332,2018-04-16 17:30:02,16,0,['#reviews']
3333,2018-04-16 10:30:02,21,2,['#calendar']
3334,2018-04-15 17:30:02,81,6,"['#marketing', '#collections']"
3335,2018-04-15 15:30:03,55,0,[]
3336,2018-04-14 19:30:02,35,0,[]
3337,2018-04-14 15:40:48,42,1,['#code']
3338,2018-04-13 19:30:01,21,0,[]
3339,2018-04-13 17:30:02,41,6,"['#code', '#collections']"
3340,2018-04-13 15:30:02,38,4,['#friday_typeface']
3341,2018-04-13 10:30:02,19,3,['#marketing']
3342,2018-04-12 21:30:01,8,0,[]
3343,2018-04-12 19:30:02,15,0,[]
3344,2018-04-12 17:30:02,9,0,['#quiz']
3345,2018-04-11 19:30:01,21,2,['#team']
3346,2018-04-11 15:30:00,11,0,['#marketing']
3347,2018-04-11 10:30:00,28,10,['#read']
3348,2018-04-10 19:30:02,5,0,[]
3349,2018-04-10 17:30:00,27,4,['#marketing']
3350,2018-04-10 15:30:01,3,0,['#quiz']
3351,2018-04-10 10:30:02,12,2,['#music']
3352,2018-04-09 19:30:00,22,0,[]
3353,2018-04-09 17:30:00,12,0,['#reviews']
3354,2018-04-09 10:30:05,11,0,['#calendar']
3355,2018-04-08 17:30:02,156,48,"['#design', '#collections']"
3356,2018-04-08 15:30:03,20,0,['#team']
3357,2018-04-07 19:30:00,51,0,[]
3358,2018-04-07 15:30:00,23,2,['#code']
3359,2018-04-06 19:30:02,37,4,[]
3360,2018-04-06 17:31:10,156,39,"['#marketing', '#collections']"
3361,2018-04-06 15:30:02,60,9,['#friday_typeface']
3362,2018-04-06 13:30:03,31,4,[]
3363,2018-04-06 11:20:05,7,1,['#marketing']
3364,2018-04-05 21:30:01,8,1,[]
3365,2018-04-05 19:30:01,9,0,[]
3366,2018-04-05 15:30:02,11,1,['#desingreview']
3367,2018-04-04 19:30:02,18,2,['#team']
3368,2018-04-04 15:30:00,37,5,['#design']
3369,2018-04-04 10:30:02,27,4,"['#design', '#read']"
3370,2018-04-03 21:30:02,8,0,"['#breakpoint18', '#Cила_мысли_в_действии']"
3371,2018-04-03 19:30:04,24,3,[]
3372,2018-04-03 17:30:00,21,5,['#marketing']
3373,2018-04-02 19:30:00,53,0,[]
3374,2018-04-02 17:30:00,6,0,['#reviews']
3375,2018-04-02 10:30:03,15,1,['#calendar']
3376,2018-04-01 19:30:02,22,0,[]
3377,2018-04-01 17:30:00,40,4,['#read']
3378,2018-04-01 15:30:02,22,0,['#team']
3379,2018-04-01 11:30:02,33,4,"['#code', '#collections']"
3380,2018-03-31 19:30:40,39,0,[]
3381,2018-03-30 19:30:00,51,0,[]
3382,2018-03-30 17:30:02,63,7,"['#code', '#collections']"
3383,2018-03-30 15:15:06,6,0,[]
3384,2018-03-30 11:30:03,29,10,"['#marketing', '#collections']"
3385,2018-03-29 19:30:01,12,1,['#skillboxFM']
3386,2018-03-29 15:30:02,34,5,['#design']
3387,2018-03-28 19:30:02,46,1,[]
3388,2018-03-28 17:30:02,11,0,['#design']
3389,2018-03-28 11:30:03,18,2,['#read']
3390,2018-03-27 19:30:03,19,2,[]
3391,2018-03-27 14:30:01,26,6,['#marketing']
3392,2018-03-27 11:30:02,23,4,['#music']
3393,2018-03-26 17:30:08,6,0,['#reviews']
3394,2018-03-26 11:55:06,12,1,['#calendar']
3395,2018-03-25 17:30:00,94,16,['#read']
3396,2018-03-25 14:30:08,46,0,['#team']
3397,2018-03-24 14:30:02,10,0,['#code']
3398,2018-03-24 12:15:00,19,0,"['#PSbattle', '#design']"
3399,2018-03-23 21:52:39,26,1,"['#PSbattle', '#design']"
3400,2018-03-23 19:30:00,37,0,['#team']
3401,2018-03-23 17:30:02,221,55,"['#marketing', '#collections']"
3402,2018-03-23 11:30:02,28,7,['#marketing']
3403,2018-03-22 19:25:47,16,0,['#skillboxFM']
3404,2018-03-22 17:30:02,26,7,['#marketing']
3405,2018-03-22 15:30:02,41,8,['#design']
3406,2018-03-22 11:30:03,13,3,"['#marketing', '#read']"
3407,2018-03-21 19:30:04,84,1,[]
3408,2018-03-21 15:30:03,67,11,['#design']
3409,2018-03-20 19:30:03,8,1,[]
3410,2018-03-20 17:30:02,37,1,['#freelancing']
3411,2018-03-20 11:28:21,22,2,['#music']
3412,2018-03-19 15:00:11,11,0,['#reviews']
3413,2018-03-19 11:30:00,20,2,['#calendar']
3414,2018-03-18 17:30:00,122,16,['#read']
3415,2018-03-18 11:30:00,132,21,"['#collections', '#design']"
3416,2018-03-17 19:30:00,25,0,['#team']
3417,2018-03-17 14:30:05,14,0,['#team']
3418,2018-03-17 11:30:00,12,0,['#marketing']
3419,2018-03-16 17:30:01,7,0,[]
3420,2018-03-16 14:30:00,5,0,"['#design', '#PSbattle']"
3421,2018-03-16 11:30:00,9,0,['#studio']
3422,2018-03-15 17:30:01,15,3,['#code']
3423,2018-03-15 11:30:03,15,0,['#marketing']
3424,2018-03-14 17:30:01,8,0,['#code']
3425,2018-03-14 14:30:02,28,1,['#design']
3426,2018-03-14 11:30:02,19,2,"['#marketing', '#read']"
3427,2018-03-13 19:30:03,7,1,[]
3428,2018-03-13 17:30:23,7,0,[]
3429,2018-03-13 11:30:04,10,0,[]
3430,2018-03-12 13:22:31,14,1,[]
3431,2018-03-07 13:00:52,22,0,[]
3432,2018-03-05 17:23:45,31,0,[]
3433,2018-03-05 11:11:59,16,1,[]
3434,2018-03-01 14:13:32,25,0,[]
3435,2018-02-28 12:37:33,22,1,[]
3436,2018-02-26 10:51:34,14,1,[]
3437,2018-02-19 11:00:29,30,0,[]
3438,2018-02-14 20:58:58,18,1,[]
3439,2018-02-14 10:36:00,4,0,[]
3440,2018-02-12 11:00:15,26,3,[]
3441,2018-02-09 15:32:31,17,0,[]
3442,2018-02-08 12:07:04,33,4,[]
3443,2018-02-08 09:30:00,11,0,[]
3444,2018-02-07 15:30:02,60,4,[]
3445,2018-02-06 15:35:26,27,2,[]
3446,2018-02-05 10:43:17,21,1,[]
3447,2018-02-02 16:00:49,57,10,[]
3448,2018-02-01 15:30:03,93,11,[]
3449,2018-01-29 12:05:01,24,1,[]
3450,2018-01-26 15:30:02,22,2,[]
3451,2018-01-24 15:35:38,77,13,[]
3452,2018-01-22 12:01:24,22,0,[]
3453,2018-01-18 18:34:37,46,1,[]
3454,2018-01-17 15:27:00,96,9,[]
3455,2018-01-15 13:00:14,16,3,[]
3456,2017-12-29 18:56:07,65,0,"['#drevolution', '#skillbox']"
3457,2017-12-29 14:41:12,319,83,[]
3458,2017-12-29 14:40:54,157,43,[]
3459,2017-12-28 21:35:18,57,6,"['#drevolution', '#skillbox']"
3460,2017-12-27 21:59:56,32,2,"['#drevolution', '#skillbox']"
3461,2017-12-27 13:51:54,26,1,"['#drevolution', '#skillbox']"
3462,2017-12-25 19:59:50,12,0,"['#drevolution', '#skillbox']"
3463,2017-12-25 15:43:52,92,4,['#psbattle']
3464,2017-12-25 13:01:33,14,0,"['#drevolution', '#skillbox']"
3465,2017-12-22 15:36:53,22,1,[]
3466,2017-12-21 19:39:07,34,1,"['#drevolution', '#skillbox']"
3467,2017-12-20 19:48:44,21,3,"['#drevolution', '#skillbox']"
3468,2017-12-19 19:55:24,24,2,"['#drevolution', '#skillbox']"
3469,2017-12-18 20:00:19,20,2,"['#drevolution', '#skillbox']"
3470,2017-12-18 18:14:04,56,2,[]
3471,2017-12-18 11:00:13,18,2,[]
